"year","forecast_origin_id","week","forecast_step","dep_var","fit","lwr","upr","model","Prior","n_ahead","last_obs_id","Detected","total_vol"
2017,26,27,1,"total_vol",1698,132.055647053158,3263.94435294684,"sarima","none",4,52,334,2128
2017,26,28,2,"total_vol",1698,0,3912.57974185898,"sarima","none",4,52,514,2960
2017,26,29,3,"total_vol",1698,0,4410.2951811295,"sarima","none",4,52,583,3168
2017,26,30,4,"total_vol",1698,0,4829.88870589368,"sarima","none",4,52,0,619
2017,27,28,1,"total_vol",2128,583.595351835201,3672.4046481648,"sarima","none",4,52,514,2960
2017,27,29,2,"total_vol",2128,0,4312.11799922671,"sarima","none",4,52,583,3168
2017,27,30,3,"total_vol",2128,0,4802.98731806697,"sarima","none",4,52,0,619
2017,27,31,4,"total_vol",2128,0,5216.8092963296,"sarima","none",4,52,106,1146
2017,28,29,1,"total_vol",2960,1412.3138101622,4507.6861898378,"sarima","none",4,52,583,3168
2017,28,30,2,"total_vol",2960,771.241200033849,5148.75879996615,"sarima","none",4,52,0,619
2017,28,31,3,"total_vol",2960,279.328885028247,5640.67111497175,"sarima","none",4,52,106,1146
2017,28,32,4,"total_vol",2960,0,6055.37237967559,"sarima","none",4,52,98,1379
2017,29,30,1,"total_vol",2588.01031614323,1208.77003254912,3967.25059973735,"sarima","none",4,52,0,619
2017,29,31,2,"total_vol",2679.89320790887,1283.0676162529,4076.71879956484,"sarima","none",4,52,106,1146
2017,29,32,3,"total_vol",2771.77609967451,1357.58385421376,4185.96834513525,"sarima","none",4,52,98,1379
2017,29,33,4,"total_vol",2863.65899144015,1432.31078756466,4295.00719531563,"sarima","none",4,52,68,1040
2017,30,31,1,"total_vol",619,0,2378.69897403378,"sarima","none",4,52,106,1146
2017,30,32,2,"total_vol",619,0,3107.59015477259,"sarima","none",4,52,98,1379
2017,30,33,3,"total_vol",619,0,3666.88802905333,"sarima","none",4,52,68,1040
2017,30,34,4,"total_vol",619,0,4138.39794806756,"sarima","none",4,52,39,766
2017,31,32,1,"total_vol",1146,0,2886.36929427888,"sarima","none",4,52,98,1379
2017,31,33,2,"total_vol",1146,0,3607.25385950688,"sarima","none",4,52,68,1040
2017,31,34,3,"total_vol",1146,0,4160.40804162381,"sarima","none",4,52,39,766
2017,31,35,4,"total_vol",1146,0,4626.73858855776,"sarima","none",4,52,9,601
2017,32,33,1,"total_vol",1379,0,3093.03228949127,"sarima","none",4,52,68,1040
2017,32,34,2,"total_vol",1379,0,3803.00771014397,"sarima","none",4,52,39,766
2017,32,35,3,"total_vol",1379,0,4347.79101121249,"sarima","none",4,52,9,601
2017,32,36,4,"total_vol",1379,0,4807.06457898255,"sarima","none",4,52,10,449
2017,33,34,1,"total_vol",1040,0,2731.12177693085,"sarima","none",4,52,39,766
2017,33,35,2,"total_vol",1040,0,3431.6073525601,"sarima","none",4,52,9,601
2017,33,36,3,"total_vol",1040,0,3969.1088394304,"sarima","none",4,52,10,449
2017,33,37,4,"total_vol",1040,0,4422.24355386171,"sarima","none",4,52,10,486
2017,34,35,1,"total_vol",766,0,2433.92352327709,"sarima","none",4,52,9,601
2017,34,36,2,"total_vol",766,0,3124.80006761958,"sarima","none",4,52,10,449
2017,34,37,3,"total_vol",766,0,3654.92828545521,"sarima","none",4,52,10,486
2017,34,38,4,"total_vol",766,0,4101.84704655418,"sarima","none",4,52,11,385
2017,35,36,1,"total_vol",566.739140268936,0,1914.6996667242,"sarima","none",4,52,10,449
2017,35,37,2,"total_vol",668.135318597633,0,2225.08846077494,"sarima","none",4,52,10,486
2017,35,38,3,"total_vol",753.440832407134,0,2350.65335142698,"sarima","none",4,52,11,385
2017,35,39,4,"total_vol",724.774048888256,0,2413.87094335021,"sarima","none",4,52,0,189
2017,36,37,1,"total_vol",599.763458539242,0,1926.18813964743,"sarima","none",4,52,10,486
2017,36,38,2,"total_vol",722.735626991047,0,2255.30142574311,"sarima","none",4,52,11,385
2017,36,39,3,"total_vol",677.519528075833,0,2249.60373239937,"sarima","none",4,52,0,189
2017,36,40,4,"total_vol",556.1204203478,0,2218.39461232759,"sarima","none",4,52,0,190
2017,37,38,1,"total_vol",656.662114331025,0,1962.59665594034,"sarima","none",4,52,11,385
2017,37,39,2,"total_vol",647.677968694691,0,2156.91108175545,"sarima","none",4,52,0,189
2017,37,40,3,"total_vol",510.146370800216,0,2058.47672113668,"sarima","none",4,52,0,190
2017,37,41,4,"total_vol",436.954258045834,0,2074.21161848099,"sarima","none",4,52,1,126
2017,38,39,1,"total_vol",489.821481494298,0,1779.1628102759,"sarima","none",4,52,0,189
2017,38,40,2,"total_vol",437.814409735386,0,1927.9517112541,"sarima","none",4,52,0,190
2017,38,41,3,"total_vol",326.113003037176,0,1855.68585180427,"sarima","none",4,52,1,126
2017,38,42,4,"total_vol",300.866795597545,0,1919.42953966383,"sarima","none",4,52,1,224
2017,39,40,1,"total_vol",262.57348266669,0,1536.97532270083,"sarima","none",4,52,0,190
2017,39,41,2,"total_vol",244.346592431472,0,1718.1991810377,"sarima","none",4,52,1,126
2017,39,42,3,"total_vol",176.672676434967,0,1690.47969598319,"sarima","none",4,52,1,224
2017,39,43,4,"total_vol",151.039241117944,0,1753.9872011242,"sarima","none",4,52,1,196
2017,40,41,1,"total_vol",474.929819432242,0,1881.20537227383,"sarima","none",4,52,1,126
2017,40,42,2,"total_vol",644.331384270326,0,2280.3776794683,"sarima","none",4,52,1,224
2017,40,43,3,"total_vol",745.047027956809,0,2454.94164758775,"sarima","none",4,52,1,196
2017,40,44,4,"total_vol",804.926291131727,0,2540.17283461514,"sarima","none",4,52,1,92
2017,41,42,1,"total_vol",421.456612723705,0,1813.42874479609,"sarima","none",4,52,1,224
2017,41,43,2,"total_vol",599.761949818249,0,2225.5717561077,"sarima","none",4,52,1,196
2017,41,44,3,"total_vol",707.367574019085,0,2410.38364048976,"sarima","none",4,52,1,92
2017,41,45,4,"total_vol",772.306574434491,0,2502.58564523165,"sarima","none",4,52,0,90
2017,42,43,1,"total_vol",472.350634098925,0,1847.94292477214,"sarima","none",4,52,1,196
2017,42,44,2,"total_vol",623.565923343131,0,2234.08589823557,"sarima","none",4,52,1,92
2017,42,45,3,"total_vol",715.637617801138,0,2404.9721427795,"sarima","none",4,52,0,90
2017,42,46,4,"total_vol",771.698066203802,0,2489.33307139471,"sarima","none",4,52,0,0
2017,43,44,1,"total_vol",444.744492492217,0,1805.79326132106,"sarima","none",4,52,1,92
2017,43,45,2,"total_vol",597.759904829215,0,2195.70923730769,"sarima","none",4,52,0,90
2017,43,46,3,"total_vol",691.887481999166,0,2370.78698711793,"sarima","none",4,52,0,0
2017,43,47,4,"total_vol",749.790151073913,0,2458.32207348741,"sarima","none",4,52,2,133
2017,44,45,1,"total_vol",366.888717670269,0,1715.46126290695,"sarima","none",4,52,0,90
2017,44,46,2,"total_vol",538.149836514685,0,2127.03712429354,"sarima","none",4,52,0,0
2017,44,47,3,"total_vol",644.848907602147,0,2317.74050313734,"sarima","none",4,52,2,133
2017,44,48,4,"total_vol",711.324543448423,0,2415.70764361134,"sarima","none",4,52,1,19
2017,45,46,1,"total_vol",354.4700932227,0,1689.5221179606,"sarima","none",4,52,0,0
2017,45,47,2,"total_vol",521.045391087837,0,2098.84043858424,"sarima","none",4,52,2,133
2017,45,48,3,"total_vol",625.96209271086,0,2290.27485660094,"sarima","none",4,52,1,19
2017,45,49,4,"total_vol",692.043405009435,0,2389.45694741077,"sarima","none",4,52,2,308
2017,46,47,1,"total_vol",283.41032574185,0,1606.93919068016,"sarima","none",4,52,2,133
2017,46,48,2,"total_vol",464.264370311003,0,2034.3156597393,"sarima","none",4,52,1,19
2017,46,49,3,"total_vol",579.673663714145,0,2239.6560741001,"sarima","none",4,52,2,308
2017,46,50,4,"total_vol",653.320371674385,0,2348.55782024561,"sarima","none",4,52,0,66
2017,47,48,1,"total_vol",362.487208468879,0,1671.81430468714,"sarima","none",4,52,1,19
2017,47,49,2,"total_vol",509.832671133034,0,2065.8103025377,"sarima","none",4,52,2,308
2017,47,50,3,"total_vol",604.43788034084,0,2251.37827037497,"sarima","none",4,52,0,66
2017,47,51,4,"total_vol",665.180474292667,0,2348.18939004428,"sarima","none",4,52,0,38
2017,48,49,1,"total_vol",276.939680604563,0,1575.41678134199,"sarima","none",4,52,2,308
2017,48,50,2,"total_vol",444.35583107845,0,1992.36051958675,"sarima","none",4,52,0,66
2017,48,51,3,"total_vol",553.017543668781,0,2194.82596627776,"sarima","none",4,52,0,38
2017,48,52,4,"total_vol",623.544597060237,0,2303.30206729148,"sarima","none",4,52,0,8
2017,49,50,1,"total_vol",465.319706421369,0,1749.95118841882,"sarima","none",4,52,0,66
2017,49,51,2,"total_vol",567.36226235498,0,2098.56708520835,"sarima","none",4,52,0,38
2017,49,52,3,"total_vol",633.550303626648,0,2257.34233589345,"sarima","none",4,52,0,8
2017,50,51,1,"total_vol",296.742163578864,0,1572.63919410212,"sarima","none",4,52,0,38
2017,50,52,2,"total_vol",447.708585171152,0,1972.42535444404,"sarima","none",4,52,0,8
2017,51,52,1,"total_vol",269.720529518058,0,1534.3862380626,"sarima","none",4,52,0,8
2018,2,3,1,"total_vol",297,141.778771672836,452.221228327164,"sarima","none",4,52,2,520
2018,2,4,2,"total_vol",297,141.778771672836,452.221228327164,"sarima","none",4,52,0,244
2018,2,5,3,"total_vol",297,141.778771672836,452.221228327164,"sarima","none",4,52,3,330
2018,2,6,4,"total_vol",297,141.778771672836,452.221228327164,"sarima","none",4,52,2,382
2018,3,4,1,"total_vol",371.333333333333,96.1531800522581,646.513486614409,"sarima","none",4,52,0,244
2018,3,5,2,"total_vol",371.333333333333,96.1531800522581,646.513486614409,"sarima","none",4,52,3,330
2018,3,6,3,"total_vol",371.333333333333,96.1531800522581,646.513486614409,"sarima","none",4,52,2,382
2018,3,7,4,"total_vol",371.333333333333,96.1531800522581,646.513486614409,"sarima","none",4,52,1,432
2018,4,5,1,"total_vol",0,0,701.646575815978,"sarima","none",4,52,3,330
2018,4,6,2,"total_vol",0,0,701.646575815978,"sarima","none",4,52,2,382
2018,4,7,3,"total_vol",0,0,701.646575815978,"sarima","none",4,52,1,432
2018,4,8,4,"total_vol",0,0,701.646575815978,"sarima","none",4,52,4,626
2018,5,6,1,"total_vol",337.599999994583,114.867533461098,560.332466528069,"sarima","none",4,52,2,382
2018,5,7,2,"total_vol",337.599999994583,114.867533461098,560.332466528069,"sarima","none",4,52,1,432
2018,5,8,3,"total_vol",337.599999994583,114.867533461098,560.332466528069,"sarima","none",4,52,4,626
2018,5,9,4,"total_vol",337.599999994583,114.867533461098,560.332466528069,"sarima","none",4,52,3,563
2018,6,7,1,"total_vol",345,142.639057551613,547.360942448387,"sarima","none",4,52,1,432
2018,6,8,2,"total_vol",345,142.639057551613,547.360942448387,"sarima","none",4,52,4,626
2018,6,9,3,"total_vol",345,142.639057551613,547.360942448387,"sarima","none",4,52,3,563
2018,6,10,4,"total_vol",345,142.639057551613,547.360942448387,"sarima","none",4,52,5,532
2018,7,8,1,"total_vol",357.428571428571,161.779207168595,553.077935688548,"sarima","none",4,52,4,626
2018,7,9,2,"total_vol",357.428571428571,161.779207168595,553.077935688548,"sarima","none",4,52,3,563
2018,7,10,3,"total_vol",357.428571428571,161.779207168595,553.077935688548,"sarima","none",4,52,5,532
2018,7,11,4,"total_vol",357.428571428571,161.779207168595,553.077935688548,"sarima","none",4,52,11,852
2018,8,9,1,"total_vol",391,131.296055373775,650.703944626225,"sarima","none",4,52,3,563
2018,8,10,2,"total_vol",391,131.296055373775,650.703944626225,"sarima","none",4,52,5,532
2018,8,11,3,"total_vol",391,131.296055373775,650.703944626225,"sarima","none",4,52,11,852
2018,8,12,4,"total_vol",391,131.296055373775,650.703944626225,"sarima","none",4,52,17,1078
2018,9,10,1,"total_vol",410.111111111111,142.449620660957,677.772601561265,"sarima","none",4,52,5,532
2018,9,11,2,"total_vol",410.111111111111,142.449620660957,677.772601561265,"sarima","none",4,52,11,852
2018,9,12,3,"total_vol",410.111111111111,142.449620660957,677.772601561265,"sarima","none",4,52,17,1078
2018,9,13,4,"total_vol",410.111111111111,142.449620660957,677.772601561265,"sarima","none",4,52,23,916
2018,10,11,1,"total_vol",532,224.364642507413,839.635357492587,"sarima","none",4,52,11,852
2018,10,12,2,"total_vol",532,96.9379051684883,967.062094831512,"sarima","none",4,52,17,1078
2018,10,13,3,"total_vol",532,0,1064.84006938178,"sarima","none",4,52,23,916
2018,10,14,4,"total_vol",532,0,1147.27071498517,"sarima","none",4,52,19,663
2018,11,12,1,"total_vol",852,499.137278555044,1204.86272144496,"sarima","none",4,52,17,1078
2018,11,13,2,"total_vol",852,352.976753676664,1351.02324632334,"sarima","none",4,52,23,916
2018,11,14,3,"total_vol",852,240.823838360313,1463.17616163969,"sarima","none",4,52,19,663
2018,11,15,4,"total_vol",852,146.274557110089,1557.72544288991,"sarima","none",4,52,15,795
2018,12,13,1,"total_vol",1078,716.019669974236,1439.98033002576,"sarima","none",4,52,23,916
2018,12,14,2,"total_vol",1078,566.082507965275,1589.91749203473,"sarima","none",4,52,19,663
2018,12,15,3,"total_vol",1078,451.031677054826,1704.96832294517,"sarima","none",4,52,15,795
2018,12,16,4,"total_vol",1078,354.039339948471,1801.96066005153,"sarima","none",4,52,144,1352
2018,13,14,1,"total_vol",916,557.514458930411,1274.48554106959,"sarima","none",4,52,19,663
2018,13,15,2,"total_vol",916,409.02488590473,1422.97511409527,"sarima","none",4,52,15,795
2018,13,16,3,"total_vol",916,295.084829088652,1536.91517091135,"sarima","none",4,52,144,1352
2018,13,17,4,"total_vol",916,199.028917860822,1632.97108213918,"sarima","none",4,52,8,568
2018,14,15,1,"total_vol",663,292.135050961915,1033.86494903809,"sarima","none",4,52,15,795
2018,14,16,2,"total_vol",663,138.517759261533,1187.48224073847,"sarima","none",4,52,144,1352
2018,14,17,3,"total_vol",663,20.6430655195935,1305.35693448041,"sarima","none",4,52,8,568
2018,14,18,4,"total_vol",663,0,1404.72989807617,"sarima","none",4,52,135,1513
2018,15,16,1,"total_vol",795,430.998026495042,1159.00197350496,"sarima","none",4,52,144,1352
2018,15,17,2,"total_vol",795,280.223472338717,1309.77652766128,"sarima","none",4,52,8,568
2018,15,18,3,"total_vol",795,164.530087834073,1425.46991216593,"sarima","none",4,52,135,1513
2018,15,19,4,"total_vol",795,66.9960529900842,1523.00394700992,"sarima","none",4,52,0,1373
2018,16,17,1,"total_vol",1352,901.313644043622,1802.68635595638,"sarima","none",4,52,8,568
2018,16,18,2,"total_vol",1352,714.633243029982,1989.36675697002,"sarima","none",4,52,135,1513
2018,16,19,3,"total_vol",1352,571.388333205481,2132.61166679452,"sarima","none",4,52,0,1373
2018,16,20,4,"total_vol",1352,450.627288087244,2253.37271191276,"sarima","none",4,52,194,1191
2018,17,18,1,"total_vol",568,0,1149.37491048006,"sarima","none",4,52,135,1513
2018,17,19,2,"total_vol",568,0,1390.18828322434,"sarima","none",4,52,0,1373
2018,17,20,3,"total_vol",568,0,1574.97088319727,"sarima","none",4,52,194,1191
2018,17,21,4,"total_vol",568,0,1730.74982096012,"sarima","none",4,52,25,852
2018,18,19,1,"total_vol",795.014977500591,238.791322565868,1351.23863243531,"sarima","none",4,52,0,1373
2018,18,20,2,"total_vol",1340.5202606048,768.472084825847,1912.56843638375,"sarima","none",4,52,194,1191
2018,18,21,3,"total_vol",926.060342125306,195.311649010291,1656.80903524032,"sarima","none",4,52,25,852
2018,18,22,4,"total_vol",1240.95559492383,480.422557808267,2001.48863203939,"sarima","none",4,52,137,1067
2018,19,20,1,"total_vol",1106.76098924019,591.335820209868,1622.18615827051,"sarima","none",4,52,194,1191
2018,19,21,2,"total_vol",1569.32615719849,1052.60450136698,2086.04781303,"sarima","none",4,52,25,852
2018,19,22,3,"total_vol",1425.96256564948,875.091814711861,1976.83331658711,"sarima","none",4,52,137,1067
2018,19,23,4,"total_vol",1434.75698693632,798.978264062273,2070.53570981037,"sarima","none",4,52,160,1276
2018,20,21,1,"total_vol",1568.87488247678,1067.36582907021,2070.38393588335,"sarima","none",4,52,25,852
2018,20,22,2,"total_vol",1457.04276951416,953.689932238276,1960.39560679004,"sarima","none",4,52,137,1067
2018,20,23,3,"total_vol",1498.08760224672,957.158053566689,2039.01715092676,"sarima","none",4,52,160,1276
2018,20,24,4,"total_vol",1657.22949661111,1039.7651796476,2274.69381357462,"sarima","none",4,52,485,3035
2018,21,22,1,"total_vol",1061.95421916423,481.655616881395,1642.25282144706,"sarima","none",4,52,137,1067
2018,21,23,2,"total_vol",1061.95421916423,434.926635346315,1688.98180298214,"sarima","none",4,52,160,1276
2018,21,24,3,"total_vol",1061.95421916423,391.446416133085,1732.46202219537,"sarima","none",4,52,485,3035
2018,21,25,4,"total_vol",1061.95421916423,350.618969803724,1773.28946852473,"sarima","none",4,52,442,2962
2018,22,23,1,"total_vol",1064.11006744744,498.527632477343,1629.69250241755,"sarima","none",4,52,160,1276
2018,22,24,2,"total_vol",1064.11006744744,453.212869772621,1675.00726512227,"sarima","none",4,52,485,3035
2018,22,25,3,"total_vol",1064.11006744744,411.034817949199,1717.18531694569,"sarima","none",4,52,442,2962
2018,22,26,4,"total_vol",1064.11006744744,371.420254553218,1756.79988034167,"sarima","none",4,52,314,1691
2018,23,24,1,"total_vol",1149.89078642724,590.665645336143,1709.11592751833,"sarima","none",4,52,485,3035
2018,23,25,2,"total_vol",1149.89078642724,546.791205167953,1752.99036768652,"sarima","none",4,52,442,2962
2018,23,26,3,"total_vol",1149.89078642724,505.898976384676,1793.8825964698,"sarima","none",4,52,314,1691
2018,23,27,4,"total_vol",1149.89078642724,467.452658910416,1832.32891394406,"sarima","none",4,52,194,1400
2018,24,25,1,"total_vol",3035,2063.36704778609,4006.63295221391,"sarima","none",4,52,442,2962
2018,24,26,2,"total_vol",3035,1660.90350133048,4409.09649866952,"sarima","none",4,52,314,1691
2018,24,27,3,"total_vol",3035,1352.08236045736,4717.91763954264,"sarima","none",4,52,194,1400
2018,24,28,4,"total_vol",3035,1091.73409557218,4978.26590442782,"sarima","none",4,52,174,1959
2018,25,26,1,"total_vol",2962,2010.37650144394,3913.62349855606,"sarima","none",4,52,314,1691
2018,25,27,2,"total_vol",2962,1616.20114206909,4307.79885793091,"sarima","none",4,52,194,1400
2018,25,28,3,"total_vol",2962,1313.73975082446,4610.26024917554,"sarima","none",4,52,174,1959
2018,25,29,4,"total_vol",2962,1058.75300288789,4865.24699711211,"sarima","none",4,52,635,4656
2018,26,27,1,"total_vol",1691,633.838803760588,2748.16119623941,"sarima","none",4,52,194,1400
2018,26,28,2,"total_vol",1691,195.948298663658,3186.05170133634,"sarima","none",4,52,174,1959
2018,26,29,3,"total_vol",1691,0,3522.05690367695,"sarima","none",4,52,635,4656
2018,26,30,4,"total_vol",1691,0,3805.32239247882,"sarima","none",4,52,273,1553
2018,27,28,1,"total_vol",1400,357.35094322841,2442.64905677159,"sarima","none",4,52,174,1959
2018,27,29,2,"total_vol",1400,0,2874.5284368819,"sarima","none",4,52,635,4656
2018,27,30,3,"total_vol",1400,0,3205.92114079216,"sarima","none",4,52,273,1553
2018,27,31,4,"total_vol",1400,0,3485.29811354318,"sarima","none",4,52,113,1162
2018,28,29,1,"total_vol",1959,914.341162565622,3003.65883743438,"sarima","none",4,52,635,4656
2018,28,30,2,"total_vol",1959,481.629304047392,3436.37069595261,"sarima","none",4,52,273,1553
2018,28,31,3,"total_vol",1959,149.597816987821,3768.40218301218,"sarima","none",4,52,113,1162
2018,28,32,4,"total_vol",1959,0,4048.31767486876,"sarima","none",4,52,95,1453
2018,29,30,1,"total_vol",4656,3224.12480489373,6087.87519510627,"sarima","none",4,52,273,1553
2018,29,31,2,"total_vol",4656,2631.02267945509,6680.97732054491,"sarima","none",4,52,113,1162
2018,29,32,3,"total_vol",4656,2175.91941197834,7136.08058802166,"sarima","none",4,52,95,1453
2018,29,33,4,"total_vol",4656,1792.24960978746,7519.75039021254,"sarima","none",4,52,85,1063
2018,30,31,1,"total_vol",2171.20877678096,917.601672067217,3424.8158814947,"sarima","none",4,52,113,1162
2018,30,32,2,"total_vol",1677.75203228574,423.217446545249,2932.28661802623,"sarima","none",4,52,95,1453
2018,30,33,3,"total_vol",3746.56050327735,2483.63482497212,5009.48618158258,"sarima","none",4,52,85,1063
2018,30,34,4,"total_vol",3297.59601398726,2027.13316972195,4568.05885825257,"sarima","none",4,52,65,876
2018,31,32,1,"total_vol",2155.29120859323,897.962380793883,3412.62003639258,"sarima","none",4,52,95,1453
2018,31,33,2,"total_vol",3905.28299725891,2641.88299204871,5168.6830024691,"sarima","none",4,52,85,1063
2018,31,34,3,"total_vol",3065.96698012674,1781.97951018459,4349.95445006889,"sarima","none",4,52,65,876
2018,31,35,4,"total_vol",1956.10668956243,668.696419479792,3243.51695964507,"sarima","none",4,52,22,617
2018,32,33,1,"total_vol",1453,0,3206.4109955292,"sarima","none",4,52,85,1063
2018,32,34,2,"total_vol",1453,0,3932.69761029151,"sarima","none",4,52,65,876
2018,32,35,3,"total_vol",1453,0,4489.9969308065,"sarima","none",4,52,22,617
2018,32,36,4,"total_vol",1453,0,4959.82199105841,"sarima","none",4,52,19,558
2018,33,34,1,"total_vol",1063,0,2794.07841733802,"sarima","none",4,52,65,876
2018,33,35,2,"total_vol",1063,0,3511.11457533077,"sarima","none",4,52,22,617
2018,33,36,3,"total_vol",1063,0,4061.31577071536,"sarima","none",4,52,19,558
2018,33,37,4,"total_vol",1063,0,4525.15683467603,"sarima","none",4,52,0,362
2018,34,35,1,"total_vol",876,0,2581.84175930165,"sarima","none",4,52,22,617
2018,34,36,2,"total_vol",876,0,3288.42455126677,"sarima","none",4,52,19,558
2018,34,37,3,"total_vol",876,0,3830.60459678314,"sarima","none",4,52,0,362
2018,34,38,4,"total_vol",876,0,4287.6835186033,"sarima","none",4,52,10,383
2018,35,36,1,"total_vol",1010.70223363752,0,2536.16072484362,"sarima","none",4,52,19,558
2018,35,37,2,"total_vol",1010.70223363752,0,2643.46339331303,"sarima","none",4,52,0,362
2018,35,38,3,"total_vol",1010.70223363752,0,2744.13651295042,"sarima","none",4,52,10,383
2018,35,39,4,"total_vol",1010.70223363752,0,2839.27539237335,"sarima","none",4,52,1,281
2018,36,37,1,"total_vol",805.672434752253,0,2316.60927520987,"sarima","none",4,52,0,362
2018,36,38,2,"total_vol",805.672434752253,0,2436.33386977231,"sarima","none",4,52,10,383
2018,36,39,3,"total_vol",805.672434752253,0,2547.85017983778,"sarima","none",4,52,1,281
2018,36,40,4,"total_vol",805.672434752253,0,2652.64560057815,"sarima","none",4,52,0,250
2018,37,38,1,"total_vol",604.35342425564,0,2101.10633660157,"sarima","none",4,52,10,383
2018,37,39,2,"total_vol",604.35342425564,0,2230.43484895399,"sarima","none",4,52,1,281
2018,37,40,3,"total_vol",604.35342425564,0,2350.20917971827,"sarima","none",4,52,0,250
2018,37,41,4,"total_vol",604.35342425564,0,2462.27802929616,"sarima","none",4,52,0,128
2018,38,39,1,"total_vol",504.022216919038,0,1981.8086844724,"sarima","none",4,52,1,281
2018,38,40,2,"total_vol",504.022216919038,0,2113.97616894798,"sarima","none",4,52,0,250
2018,38,41,3,"total_vol",504.022216919038,0,2236.08763474348,"sarima","none",4,52,0,128
2018,38,42,4,"total_vol",504.022216919038,0,2350.13962802623,"sarima","none",4,52,1,230
2018,39,40,1,"total_vol",403.889625354926,0,1863.48384517524,"sarima","none",4,52,0,250
2018,39,41,2,"total_vol",403.889625354926,0,1997.27088437823,"sarima","none",4,52,0,128
2018,39,42,3,"total_vol",403.889625354926,0,2120.66345631825,"sarima","none",4,52,1,230
2018,39,43,4,"total_vol",403.889625354926,0,2235.76323910515,"sarima","none",4,52,1,242
2018,40,41,1,"total_vol",334.98134959529,0,1776.15306264106,"sarima","none",4,52,0,128
2018,40,42,2,"total_vol",334.98134959529,0,1909.96243749483,"sarima","none",4,52,1,230
2018,40,43,3,"total_vol",334.98134959529,0,2033.26134653312,"sarima","none",4,52,1,242
2018,40,44,4,"total_vol",334.98134959529,0,2148.19520040194,"sarima","none",4,52,3,245
2018,41,42,1,"total_vol",480.816272673011,0,1895.61412379753,"sarima","none",4,52,1,230
2018,41,43,2,"total_vol",686.945063571518,0,2325.50724742649,"sarima","none",4,52,1,242
2018,41,44,3,"total_vol",807.373404689048,0,2515.61723995845,"sarima","none",4,52,3,245
2018,41,45,4,"total_vol",877.732257914267,0,2609.11896637667,"sarima","none",4,52,1,256
2018,42,43,1,"total_vol",528.862862879281,0,1927.69477624012,"sarima","none",4,52,1,242
2018,42,44,2,"total_vol",705.679493030764,0,2330.99192998544,"sarima","none",4,52,3,245
2018,42,45,3,"total_vol",810.289749376847,0,2507.75193243281,"sarima","none",4,52,1,256
2018,42,46,4,"total_vol",872.180453454954,0,2594.18293750132,"sarima","none",4,52,0,89
2018,43,44,1,"total_vol",524.173485985632,0,1908.29818345764,"sarima","none",4,52,3,245
2018,43,45,2,"total_vol",693.137739245667,0,2306.4336219027,"sarima","none",4,52,1,256
2018,43,46,3,"total_vol",794.312797490421,0,2482.21798236697,"sarima","none",4,52,0,89
2018,43,47,4,"total_vol",854.895981290106,0,2568.76190964135,"sarima","none",4,52,0,14
2018,44,45,1,"total_vol",515.070708825644,0,1884.92431756112,"sarima","none",4,52,1,256
2018,44,46,2,"total_vol",678.568801781344,0,2279.89016699186,"sarima","none",4,52,0,89
2018,44,47,3,"total_vol",777.548904127091,0,2455.72694371745,"sarima","none",4,52,0,14
2018,44,48,4,"total_vol",837.470463353039,0,2542.94917004665,"sarima","none",4,52,0,0
2018,45,46,1,"total_vol",512.087663443993,0,1867.87572975827,"sarima","none",4,52,0,89
2018,45,47,2,"total_vol",668.626008667515,0,2257.6473864366,"sarima","none",4,52,0,14
2018,45,48,3,"total_vol",764.312982400546,0,2432.1323989313,"sarima","none",4,52,0,0
2018,45,49,4,"total_vol",822.803424017977,0,2519.12657133925,"sarima","none",4,52,0,43
2018,46,47,1,"total_vol",393.647366640357,0,1739.29335474869,"sarima","none",4,52,0,14
2018,46,48,2,"total_vol",582.57338819728,0,2165.97151415472,"sarima","none",4,52,0,0
2018,46,49,3,"total_vol",699.735213736587,0,2365.55848849823,"sarima","none",4,52,0,43
2018,46,50,4,"total_vol",772.392718777877,0,2468.8493008402,"sarima","none",4,52,0,0
2018,47,48,1,"total_vol",330.824550599829,0,1665.58495574002,"sarima","none",4,52,0,0
2018,47,49,2,"total_vol",530.278600759374,0,2107.51244969407,"sarima","none",4,52,0,43
2018,47,50,3,"total_vol",655.843106570964,0,2319.42420833895,"sarima","none",4,52,0,0
2018,47,51,4,"total_vol",734.891113403099,0,2431.47798258755,"sarima","none",4,52,1,198
2018,48,49,1,"total_vol",307.707726338135,0,1630.93809774406,"sarima","none",4,52,0,43
2018,48,50,2,"total_vol",504.046192173223,0,2073.69573797759,"sarima","none",4,52,0,0
2018,48,51,3,"total_vol",629.323492243731,0,2288.84975465668,"sarima","none",4,52,1,198
2018,48,52,4,"total_vol",709.258933555258,0,2404.01203236386,"sarima","none",4,52,1,226
2018,49,50,1,"total_vol",324.35841382477,0,1635.33398594301,"sarima","none",4,52,0,0
2018,49,51,2,"total_vol",505.763773621594,0,2065.60456288364,"sarima","none",4,52,1,198
2018,49,52,3,"total_vol",622.724571472518,0,2275.02566310005,"sarima","none",4,52,1,226
2018,50,51,1,"total_vol",28.6512924094154,0,1314.41656316909,"sarima","none",4,52,1,198
2018,50,52,2,"total_vol",28.6512924094154,0,1435.41297774793,"sarima","none",4,52,1,226
2018,51,52,1,"total_vol",103.740750785468,0,1377.18108831764,"sarima","none",4,52,1,226
2019,2,3,1,"total_vol",0,0,238.375457788145,"sarima","none",4,52,2,293
